frameworks,latencyAvg,latencyStdev,latencyMax,totalRequests,startTime,endTime,connect,read,write,timeout,5xx
0http,292.11us,100.75us,4.69ms,806828,1697012134,1697012149,,,,,
0http,496.28us,175.00us,1.17ms,838620,1697012151,1697012166,,,,,
0http,1.01ms,278.12us,2.65ms,828132,1697012168,1697012183,,,,,
0http,2.01ms,416.26us,6.48ms,833518,1697012185,1697012200,,,,,
0http,4.52ms,518.66us,14.81ms,832920,1697012202,1697012217,,,,,
0http,10.62ms,762.78us,22.70ms,713065,1697012219,1697012234,,,,,
act,127.20us,229.78us,5.82ms,2054321,1697012576,1697012592,,,,,
act,101.35us,170.13us,5.94ms,4535400,1697012594,1697012609,,,,,
act,116.01us,172.41us,5.56ms,7925938,1697012611,1697012626,,,,,
act,217.82us,533.14us,16.53ms,10854804,1697012628,1697012643,,,,,
act,0.89ms,2.25ms,51.44ms,13426425,1697012645,1697012660,,,,,
act,2.94ms,5.87ms,157.19ms,14460060,1697012662,1697012677,,,,,
activej,94.47us,26.18us,2.36ms,2457222,1697018119,1697018134,,,,,
activej,83.23us,19.80us,4.93ms,4889764,1697018136,1697018151,,,,,
activej,105.17us,49.12us,12.97ms,7718534,1697018153,1697018168,,,,,
activej,148.24us,145.30us,15.78ms,11079138,1697018170,1697018185,,,,,
activej,449.86us,1.43ms,52.29ms,14570817,1697018187,1697018202,,,,,
activej,2.12ms,3.95ms,50.32ms,16006632,1697018204,1697018220,,,,,
actix,106.13us,18.57us,4.09ms,2178385,1697018821,1697018836,,,,,
actix,90.84us,10.31us,2.08ms,4472469,1697018838,1697018853,,,,,
actix,97.33us,55.97us,10.15ms,8268299,1697018855,1697018870,,,,,
actix,124.59us,29.36us,3.77ms,12609055,1697018872,1697018888,,,,,
actix,236.57us,62.11us,4.46ms,15114412,1697018890,1697018905,,,,,
actix,412.11us,147.31us,12.68ms,17109800,1697018907,1697018922,,,,,
actix-server,101.45us,21.78us,3.70ms,2280738,1697020486,1697020501,,,,,
actix-server,90.28us,11.32us,3.26ms,4496327,1697020503,1697020518,,,,,
actix-server,96.45us,21.65us,4.54ms,8309489,1697020520,1697020536,,,,,
actix-server,123.69us,34.51us,4.23ms,12686296,1697020538,1697020553,,,,,
actix-server,229.24us,68.83us,6.91ms,15531862,1697020555,1697020570,,,,,
actix-server,369.69us,176.81us,16.83ms,17912788,1697020572,1697020587,,,,,
agoo,291.31us,2.02ms,100.41ms,1081076,1697023964,1697023979,,,,,
agoo,197.58us,833.53us,100.16ms,2273066,1697023981,1697023996,,,,,
agoo,733.53us,5.69ms,109.88ms,3598442,1697023998,1697024013,,,,,
agoo,5.88ms,18.39ms,112.72ms,4736917,1697024015,1697024030,,,,,
agoo,9.60ms,22.67ms,119.64ms,5452567,1697024032,1697024048,,,,,
agoo,8.78ms,21.03ms,120.60ms,5769136,1697024050,1697024065,,,,,
aiohttp,403.15us,129.34us,2.40ms,588884,1697024870,1697024886,,,,,
aiohttp,548.42us,192.27us,2.73ms,759798,1697024888,1697024903,,,,,
aiohttp,603.18us,237.97us,8.75ms,1378980,1697024905,1697024920,,,,,
aiohttp,0.94ms,414.52us,16.97ms,1782993,1697024922,1697024937,,,,,
aiohttp,1.91ms,637.28us,17.61ms,1978712,1697024939,1697024954,,,,,
aiohttp,3.60ms,1.19ms,20.47ms,2110166,1697024956,1697024971,,,,,
aioworkers,272.85us,330.84us,17.03ms,915272,1697026340,1697026355,,,,,
aioworkers,233.91us,321.12us,18.35ms,1856831,1697026357,1697026372,,,,,
aioworkers,350.12us,443.87us,20.30ms,2497271,1697026374,1697026389,,,,,
aioworkers,549.06us,585.43us,21.44ms,3186588,1697026391,1697026406,,,,,
aioworkers,1.13ms,0.92ms,26.10ms,3497925,1697026408,1697026423,,,,,
aioworkers,2.21ms,1.69ms,31.35ms,3649857,1697026425,1697026441,,,,,
aioworkers-pypy,757.17us,2.21ms,43.80ms,706733,1697026846,1697026861,,,,,
aioworkers-pypy,0.94ms,2.63ms,45.70ms,975366,1697026863,1697026878,,,,,
aioworkers-pypy,1.59ms,4.29ms,50.37ms,1297038,1697026880,1697026895,,,,,
aioworkers-pypy,2.44ms,5.57ms,59.13ms,1426772,1697026897,1697026912,,,,,
aioworkers-pypy,4.01ms,6.36ms,88.44ms,1450919,1697026914,1697026929,,,,,
aioworkers-pypy,6.78ms,8.45ms,106.21ms,1449303,1697026931,1697026946,,,,,
akka-http,187.63us,280.32us,10.47ms,1347682,1697027478,1697027493,,,,,
akka-http,206.58us,208.72us,8.21ms,2108830,1697027495,1697027510,,,,,
akka-http,340.13us,399.49us,31.85ms,2592482,1697027512,1697027527,,,,,
akka-http,634.28us,1.03ms,66.90ms,2826656,1697027529,1697027544,,,,,
akka-http,1.77ms,7.72ms,249.81ms,2974815,1697027546,1697027561,,,,,
akka-http,8.62ms,52.68ms,957.62ms,2960365,1697027563,1697027578,,,,,
akka-http-slick-postgres,213.49us,480.99us,12.89ms,1291480,1697028460,1697028475,,,,,
akka-http-slick-postgres,517.93us,1.71ms,39.08ms,1806998,1697028477,1697028492,,,,,
akka-http-slick-postgres,566.40us,1.39ms,28.25ms,2383507,1697028494,1697028509,,,,,
akka-http-slick-postgres,829.21us,1.95ms,82.53ms,2672103,1697028511,1697028527,,,,,
akka-http-slick-postgres,1.99ms,8.60ms,275.73ms,2863003,1697028529,1697028544,,,,,
akka-http-slick-postgres,9.21ms,54.94ms,995.44ms,2842259,1697028546,1697028561,,,,,
aleph,126.30us,50.74us,4.14ms,1853113,1697029149,1697029165,,,,,
aleph,91.66us,32.17us,4.10ms,4487841,1697029167,1697029182,,,,,
aleph,121.68us,90.56us,15.81ms,6815968,1697029184,1697029199,,,,,
aleph,174.03us,152.24us,13.87ms,9627276,1697029201,1697029216,,,,,
aleph,1.90ms,3.72ms,56.26ms,10909177,1697029218,1697029233,,,,,
aleph,3.65ms,6.11ms,68.24ms,11355120,1697029235,1697029250,,,,,
amber,419.64us,195.10us,3.03ms,588782,1697030132,1697030148,,,,,
amber,718.92us,218.81us,3.11ms,591920,1697030150,1697030165,,,,,
amber,1.43ms,291.98us,4.03ms,585593,1697030167,1697030182,,,,,
amber,2.91ms,483.10us,5.69ms,576902,1697030184,1697030199,,,,,
amber,6.63ms,0.97ms,10.32ms,569534,1697030201,1697030216,,,,,
amber,13.60ms,2.18ms,215.21ms,548550,1697030218,1697030233,,,,,
amp,171.27us,20.86us,1.40ms,1358153,1697031149,1697031164,,,,,
amp,199.84us,54.30us,7.84ms,2054935,1697031166,1697031181,,,,,
amp,320.57us,159.31us,5.08ms,2611804,1697031183,1697031198,,,,,
amp,531.71us,253.52us,10.53ms,3175517,1697031200,1697031215,,,,,
amp,1.11ms,592.72us,24.65ms,3472287,1697031217,1697031232,,,,,
amp,2.18ms,1.01ms,49.95ms,3516967,1697031234,1697031250,,,,,
angel3,460.50us,360.34us,8.53ms,578350,1697032704,1697032719,,,,,
angel3,369.32us,252.35us,4.45ms,1216833,1697032721,1697032736,,,,,
angel3,732.38us,629.50us,5.97ms,1271086,1697032738,1697032753,,,,,
angel3,0.95ms,1.05ms,64.76ms,1248225,1697032755,1697032770,0.0,0.0,0.0,34.0,
angel3,2.64ms,19.43ms,1.13s,1247118,1697032772,1697032787,0.0,0.0,0.0,47.0,
angel3,5.32ms,1.69ms,53.69ms,1212691,1697032789,1697032805,,,,,
apidaora,278.36us,31.71us,5.59ms,845440,1697034249,1697034264,,,,,
apidaora,337.76us,91.89us,16.27ms,1222771,1697034266,1697034281,,,,,
apidaora,372.91us,136.97us,4.06ms,2225203,1697034283,1697034298,,,,,
apidaora,578.66us,294.59us,11.82ms,2913061,1697034300,1697034315,,,,,
apidaora,1.18ms,371.08us,13.30ms,3211124,1697034317,1697034332,,,,,
apidaora,2.22ms,0.93ms,21.06ms,3423047,1697034334,1697034349,,,,,
apidaora-core,278.10us,81.82us,1.67ms,846361,1697035269,1697035284,,,,,
apidaora-core,284.78us,76.02us,4.45ms,1444843,1697035286,1697035301,,,,,
apidaora-core,302.24us,130.38us,16.01ms,2754630,1697035303,1697035318,,,,,
apidaora-core,483.94us,190.63us,15.33ms,3470185,1697035320,1697035335,,,,,
apidaora-core,0.98ms,260.92us,12.73ms,3847224,1697035337,1697035352,,,,,
apidaora-core,1.86ms,796.78us,26.76ms,4124161,1697035354,1697035369,,,,,
appmpower,94.38us,18.44us,3.66ms,2449533,1697036218,1697036233,,,,,
appmpower,99.13us,90.45us,7.49ms,4174003,1697036235,1697036250,,,,,
appmpower,129.08us,258.85us,15.36ms,7146690,1697036252,1697036268,,,,,
appmpower,158.70us,267.43us,14.29ms,11073419,1697036270,1697036285,,,,,
appmpower,416.37us,1.15ms,36.26ms,12518134,1697036287,1697036302,,,,,
appmpower,0.87ms,1.86ms,36.80ms,12784950,1697036304,1697036319,,,,,
archttp,43.70ms,3.13ms,52.02ms,10954,1697040226,1697040241,,,,,
archttp,43.88ms,2.69ms,48.11ms,19156,1697040243,1697040258,,,,,
archttp,43.88ms,3.18ms,52.03ms,38242,1697040260,1697040275,,,,,
archttp,44.28ms,3.05ms,52.14ms,75754,1697040277,1697040293,,,,,
archttp,39.54ms,9.88ms,59.85ms,165218,1697040295,1697040310,,,,,
archttp,40.76ms,10.34ms,124.97ms,322600,1697040312,1697040327,,,,,
armeria,281.26us,315.25us,6.56ms,912566,1697040693,1697040708,,,,,
armeria,220.62us,340.04us,15.08ms,2104029,1697040710,1697040725,,,,,
armeria,271.25us,439.63us,14.96ms,3699756,1697040727,1697040742,,,,,
armeria,3.53ms,7.11ms,104.23ms,4280944,1697040744,1697040759,,,,,
armeria,4.56ms,8.11ms,92.57ms,4380664,1697040761,1697040776,,,,,
armeria,5.17ms,8.26ms,100.97ms,4382752,1697040778,1697040793,,,,,
aspcore,100.89us,16.10us,1.71ms,2290094,1697041291,1697041306,,,,,
aspcore,82.83us,9.16us,4.08ms,4897005,1697041308,1697041323,,,,,
aspcore,93.49us,31.56us,9.83ms,8613158,1697041325,1697041340,,,,,
aspcore,122.94us,64.77us,12.34ms,12835588,1697041342,1697041357,,,,,
aspcore,239.66us,263.29us,22.59ms,15455869,1697041359,1697041375,,,,,
aspcore,479.64us,355.18us,36.55ms,15630448,1697041377,1697041392,,,,,
aspcore-aot,106.24us,15.95us,1.57ms,2175419,1697043641,1697043657,,,,,
aspcore-aot,83.54us,14.26us,5.53ms,4859702,1697043659,1697043674,,,,,
aspcore-aot,94.14us,14.85us,4.12ms,8544828,1697043676,1697043691,,,,,
aspcore-aot,125.10us,70.86us,12.02ms,12670774,1697043693,1697043708,,,,,
aspcore-aot,246.66us,210.70us,14.64ms,14897634,1697043710,1697043725,,,,,
aspcore-aot,497.38us,287.96us,20.66ms,15038953,1697043727,1697043742,,,,,
aspcore-mono-mvc,257.81us,249.98us,7.56ms,1072335,1697047070,1697047085,,,,,
aspcore-mono-mvc,403.31us,619.66us,17.19ms,1479797,1697047087,1697047102,,,,,
aspcore-mono-mvc,748.31us,1.39ms,35.60ms,2079339,1697047104,1697047119,,,,,
aspcore-mono-mvc,1.07ms,1.62ms,61.17ms,2390115,1697047121,1697047136,,,,,
aspcore-mono-mvc,2.03ms,2.46ms,134.19ms,2308958,1697047138,1697047154,,,,,
aspcore-mono-mvc,3.88ms,2.62ms,59.47ms,2013632,1697047156,1697047171,,,,,
aspcore-mono-mw,150.12us,223.95us,9.53ms,1782520,1697048550,1697048565,,,,,
aspcore-mono-mw,207.45us,541.93us,20.77ms,2857877,1697048567,1697048582,,,,,
aspcore-mono-mw,349.77us,1.73ms,52.15ms,4987287,1697048584,1697048599,,,,,
aspcore-mono-mw,538.83us,1.33ms,38.05ms,6553001,1697048601,1697048617,,,,,
aspcore-mono-mw,0.95ms,1.64ms,43.33ms,6781297,1697048619,1697048634,,,,,
aspcore-mono-mw,1.71ms,2.35ms,55.76ms,6611294,1697048636,1697048651,,,,,
aspcore-mvc,134.84us,229.19us,11.12ms,1896616,1697050489,1697050504,,,,,
aspcore-mvc,182.72us,510.52us,18.82ms,3070876,1697050506,1697050521,,,,,
aspcore-mvc,214.39us,586.77us,17.89ms,5434630,1697050523,1697050538,,,,,
aspcore-mvc,371.63us,1.06ms,24.53ms,7408228,1697050540,1697050555,,,,,
aspcore-mvc,708.39us,1.51ms,40.38ms,7928833,1697050557,1697050572,,,,,
aspcore-mvc,1.14ms,1.55ms,45.14ms,8202541,1697050574,1697050589,,,,,
aspcore-mw-json,90.70us,40.04us,3.74ms,2562318,1697057532,1697057547,,,,,
aspcore-mw-json,115.05us,250.82us,11.18ms,4021390,1697057549,1697057564,,,,,
aspcore-mw-json,129.15us,270.54us,10.70ms,7063008,1697057566,1697057582,,,,,
aspcore-mw-json,159.92us,267.19us,11.72ms,11036174,1697057584,1697057599,,,,,
aspcore-mw-json,449.04us,1.27ms,44.22ms,12736950,1697057601,1697057616,,,,,
aspcore-mw-json,761.19us,1.52ms,44.83ms,13094062,1697057618,1697057633,,,,,
aspcore-vb-mw,90.84us,37.66us,3.89ms,2558735,1697057750,1697057765,,,,,
aspcore-vb-mw,120.33us,326.04us,15.08ms,3984575,1697057767,1697057782,,,,,
aspcore-vb-mw,126.30us,230.17us,10.21ms,7032559,1697057784,1697057800,,,,,
aspcore-vb-mw,164.93us,312.16us,17.93ms,10989158,1697057802,1697057817,,,,,
aspcore-vb-mw,503.28us,1.46ms,36.15ms,12629676,1697057819,1697057834,,,,,
aspcore-vb-mw,817.28us,1.67ms,44.58ms,12934896,1697057836,1697057851,,,,,
astra,130.16us,16.95us,4.20ms,1664250,1697059671,1697059686,,,,,
astra,101.98us,15.28us,4.11ms,3997319,1697059688,1697059703,,,,,
astra,160.76us,13.67us,1.50ms,5133508,1697059705,1697059721,,,,,
astra,321.06us,32.84us,8.28ms,5013369,1697059723,1697059738,,,,,
astra,811.08us,86.29us,11.77ms,4648391,1697059740,1697059755,,,,,
astra,1.83ms,2.55ms,205.93ms,4210775,1697059757,1697059772,,,,,
async-worker,11.82ms,2.03ms,56.65ms,20402,1697060090,1697060105,,,,,
async-worker,19.98ms,1.98ms,37.42ms,21016,1697060107,1697060122,,,,,
async-worker,39.32ms,3.77ms,64.44ms,21346,1697060124,1697060139,,,,,
async-worker,79.35ms,9.01ms,111.90ms,21168,1697060141,1697060156,,,,,
async-worker,179.49ms,15.45ms,221.63ms,21105,1697060158,1697060173,,,,,
async-worker,359.85ms,35.86ms,740.45ms,20366,1697060175,1697060190,,,,,
atreugo,142.03us,24.64us,1.14ms,1630648,1697060648,1697060663,,,,,
atreugo,113.50us,25.66us,0.93ms,3591230,1697060665,1697060680,,,,,
atreugo,130.48us,92.30us,9.19ms,6716150,1697060682,1697060697,,,,,
atreugo,443.29us,626.22us,12.90ms,6714649,1697060699,1697060714,,,,,
atreugo,1.39ms,1.99ms,33.61ms,6536658,1697060716,1697060732,,,,,
atreugo,3.17ms,4.64ms,88.39ms,6400986,1697060734,1697060749,,,,,
atreugo-prefork,90.62us,13.98us,1.07ms,2552404,1697061661,1697061676,,,,,
atreugo-prefork,105.36us,32.12us,3.21ms,3883038,1697061678,1697061693,,,,,
atreugo-prefork,114.35us,64.63us,6.25ms,7204489,1697061695,1697061711,,,,,
atreugo-prefork,181.26us,281.19us,19.44ms,9701527,1697061713,1697061728,,,,,
atreugo-prefork,319.31us,555.55us,24.74ms,13322093,1697061730,1697061745,,,,,
atreugo-prefork,531.45us,433.59us,25.69ms,14399729,1697061747,1697061762,,,,,
axum,142.47us,29.12us,3.07ms,1626056,1697063082,1697063097,,,,,
axum,156.53us,29.25us,1.95ms,2605570,1697063099,1697063114,,,,,
axum,251.76us,64.42us,1.91ms,3286364,1697063116,1697063131,,,,,
axum,417.03us,130.45us,2.32ms,4002174,1697063133,1697063148,,,,,
axum,414.57us,146.85us,10.55ms,9038101,1697063150,1697063165,,,,,
axum,641.72us,180.33us,20.93ms,11657647,1697063167,1697063182,,,,,
baratine,0.95ms,3.65ms,45.58ms,595910,1697069212,1697069227,,,,,
baratine,1.28ms,4.62ms,82.16ms,696623,1697069229,1697069244,,,,,
baratine,2.48ms,8.83ms,115.70ms,769331,1697069246,1697069261,,,,,
baratine,3.79ms,9.58ms,119.50ms,738590,1697069263,1697069278,,,,,
baratine,6.94ms,12.75ms,120.16ms,793794,1697069280,1697069295,,,,,
baratine,11.51ms,14.45ms,217.64ms,806603,1697069297,1697069312,,,,,
bareasgi,1.12ms,315.80us,4.68ms,213028,1697069714,1697069729,,,,,
bareasgi,1.18ms,398.81us,5.94ms,353803,1697069731,1697069746,,,,,
bareasgi,1.71ms,0.89ms,15.71ms,501850,1697069748,1697069763,,,,,
bareasgi,3.17ms,0.99ms,18.05ms,529934,1697069765,1697069780,,,,,
bareasgi,6.89ms,2.81ms,39.54ms,555801,1697069782,1697069798,,,,,
bareasgi,13.37ms,5.30ms,121.97ms,568989,1697069800,1697069815,,,,,
bayou,135.55us,43.64us,4.18ms,1724608,1697070418,1697070434,,,,,
bayou,198.22us,96.57us,4.18ms,2088621,1697070436,1697070451,,,,,
bayou,424.18us,302.65us,5.54ms,2035500,1697070453,1697070468,,,,,
bayou,786.95us,530.34us,4.95ms,2186183,1697070470,1697070485,,,,,
bayou,1.64ms,1.91ms,208.21ms,2382564,1697070487,1697070502,,,,,
bayou,3.14ms,2.76ms,209.86ms,2453734,1697070504,1697070519,,,,,
beetlex,109.91us,127.27us,7.47ms,2201688,1697070949,1697070964,,,,,
beetlex,131.27us,151.72us,7.31ms,3358910,1697070966,1697070981,,,,,
beetlex,276.36us,270.59us,5.18ms,3531698,1697070983,1697070998,,,,,
beetlex,466.37us,365.32us,16.88ms,3881833,1697071000,1697071015,,,,,
beetlex,0.97ms,369.13us,25.24ms,3955312,1697071017,1697071032,,,,,
beetlex,2.51ms,10.46ms,301.93ms,3929250,1697071034,1697071050,,,,,
beetlex-core,85.55us,29.21us,3.22ms,2706255,1697071838,1697071853,,,,,
beetlex-core,95.12us,179.08us,11.86ms,4478605,1697071855,1697071871,,,,,
beetlex-core,134.67us,383.95us,14.97ms,7019993,1697071873,1697071888,,,,,
beetlex-core,142.99us,257.63us,25.15ms,12071951,1697071890,1697071905,,,,,
beetlex-core,388.68us,1.11ms,58.54ms,12978271,1697071907,1697071922,,,,,
beetlex-core,750.51us,1.64ms,76.53ms,13151688,1697071924,1697071939,,,,,
ben,127.47us,342.38us,14.77ms,2216872,1697073164,1697073179,,,,,
ben,122.70us,262.59us,11.49ms,3746334,1697073181,1697073196,,,,,
ben,133.85us,254.37us,10.14ms,6769091,1697073198,1697073213,,,,,
ben,164.78us,292.54us,11.92ms,10860899,1697073215,1697073230,,,,,
ben,434.42us,1.24ms,33.88ms,12879192,1697073232,1697073247,,,,,
ben,750.75us,1.52ms,40.63ms,13132138,1697073249,1697073264,,,,,
blacksheep,279.99us,48.09us,1.90ms,840359,1697073814,1697073829,,,,,
blacksheep,249.23us,53.52us,1.45ms,1646950,1697073831,1697073846,,,,,
blacksheep,295.22us,84.80us,7.05ms,2811059,1697073848,1697073863,,,,,
blacksheep,505.35us,206.00us,14.54ms,3325346,1697073865,1697073880,,,,,
blacksheep,1.02ms,351.75us,16.81ms,3727269,1697073882,1697073897,,,,,
blacksheep,1.93ms,821.99us,40.26ms,3985617,1697073899,1697073914,,,,,
blade,160.72us,141.42us,4.36ms,1517542,1697074718,1697074734,,,,,
blade,109.12us,87.13us,2.58ms,3924827,1697074736,1697074751,,,,,
blade,152.84us,223.99us,16.22ms,6040072,1697074753,1697074768,,,,,
blade,246.29us,388.36us,14.29ms,8057098,1697074770,1697074785,,,,,
blade,2.61ms,5.27ms,60.63ms,9337701,1697074787,1697074802,,,,,
blade,5.73ms,10.89ms,112.49ms,9996200,1697074804,1697074819,,,,,
blaze,109.37us,28.56us,2.08ms,2123127,1697075462,1697075477,,,,,
blaze,86.14us,21.46us,4.12ms,4734261,1697075479,1697075494,,,,,
blaze,98.22us,39.88us,10.28ms,8215682,1697075496,1697075512,,,,,
blaze,135.14us,168.16us,16.48ms,12248555,1697075514,1697075529,,,,,
blaze,485.41us,1.69ms,32.45ms,15049380,1697075531,1697075546,,,,,
blaze,1.02ms,6.67ms,424.30ms,15323637,1697075548,1697075563,,,,,
bottle,316.17us,89.77us,4.49ms,747943,1697076017,1697076032,,,,,
bottle,359.11us,123.19us,2.22ms,1150777,1697076034,1697076049,,,,,
bottle,387.01us,181.41us,8.45ms,2176773,1697076051,1697076066,,,,,
bottle,1.74ms,3.54ms,45.63ms,2746158,1697076068,1697076084,,,,,
bottle,4.75ms,6.88ms,56.61ms,2641497,1697076086,1697076101,,,,,
bottle,6.52ms,8.14ms,62.02ms,2746273,1697076103,1697076118,,,,,
bottle-pypy2,692.18us,3.44ms,68.65ms,1164694,1697076933,1697076948,,,,,
bottle-pypy2,1.37ms,7.08ms,125.93ms,1392242,1697076950,1697076965,,,,,
bottle-pypy2,3.92ms,17.99ms,230.48ms,1403074,1697076967,1697076982,,,,,
bottle-pypy2,7.23ms,28.05ms,405.65ms,1366781,1697076984,1697076999,,,,,
bottle-pypy2,10.10ms,31.63ms,476.86ms,1315688,1697077001,1697077016,,,,,
bottle-pypy2,16.38ms,47.88ms,705.15ms,1326216,1697077018,1697077034,,,,,
bun,109.47us,100.64us,3.45ms,2409097,1697078275,1697078290,,,,,
bun,114.69us,113.00us,10.02ms,4050461,1697078292,1697078307,,,,,
bun,168.04us,243.03us,11.35ms,6214532,1697078309,1697078324,,,,,
bun,341.43us,793.21us,18.68ms,8549620,1697078326,1697078341,,,,,
bun,419.01us,511.42us,28.12ms,11073796,1697078343,1697078358,,,,,
bun,693.11us,520.52us,21.01ms,11683306,1697078360,1697078375,,,,,
cakephp,1.32ms,212.95us,3.41ms,180825,1697078921,1697078936,,,,,
cakephp,1.53ms,309.41us,9.49ms,272522,1697078938,1697078953,,,,,
cakephp,2.79ms,1.76ms,24.27ms,312505,1697078955,1697078970,,,,,
cakephp,5.57ms,4.49ms,73.68ms,332130,1697078972,1697078987,,,,,
cakephp,14.61ms,14.43ms,164.56ms,324207,1697078989,1697079004,,,,,
cakephp,26.66ms,23.57ms,187.50ms,328140,1697079006,1697079021,,,,,
cakephp-workerman,16.59ms,8.74ms,82.66ms,15117,1697079944,1697079959,,,,,
cakephp-workerman,13.16ms,14.45ms,190.99ms,37963,1697079961,1697079976,,,,,
cakephp-workerman,19.74ms,19.48ms,388.94ms,48436,1697079978,1697079993,,,,,
cakephp-workerman,45.65ms,44.47ms,534.16ms,42712,1697079995,1697080010,,,,,
cakephp-workerman,94.59ms,76.23ms,993.84ms,44815,1697080012,1697080027,,,,,
cakephp-workerman,204.98ms,154.89ms,2.14s,40568,1697080029,1697080044,,,,,
carter,150.20us,406.41us,14.17ms,1960053,1697080629,1697080644,,,,,
carter,138.32us,290.77us,11.10ms,3345919,1697080646,1697080661,,,,,
carter,169.79us,442.68us,12.89ms,6157690,1697080663,1697080678,,,,,
carter,307.65us,640.23us,18.57ms,7474773,1697080680,1697080695,,,,,
carter,540.72us,516.02us,16.73ms,7610340,1697080697,1697080713,,,,,
carter,1.00ms,602.85us,24.43ms,7794675,1697080715,1697080730,,,,,
cask,728.80us,1.15ms,13.10ms,909649,1697081059,1697081074,,,,,
cask,799.61us,1.29ms,10.29ms,1398657,1697081076,1697081091,,,,,
cask,620.22us,1.04ms,13.01ms,3584366,1697081093,1697081108,,,,,
cask,289.06us,332.09us,10.12ms,6767517,1697081110,1697081126,,,,,
cask,559.99us,308.84us,11.60ms,7002365,1697081128,1697081143,,,,,
cask,1.08ms,386.52us,26.39ms,7068355,1697081145,1697081160,,,,,
cfml,340.75us,696.32us,10.62ms,942380,1697081721,1697081737,,,,,
cfml,284.36us,519.71us,6.20ms,1957425,1697081739,1697081754,,,,,
cfml,526.55us,0.95ms,18.82ms,2275303,1697081756,1697081771,,,,,
cfml,1.15ms,1.58ms,23.06ms,2146706,1697081773,1697081788,,,,,
cfml,3.41ms,4.47ms,55.25ms,1818924,1697081790,1697081805,,,,,
cfml,8.04ms,10.66ms,139.38ms,1618404,1697081807,1697081822,,,,,
cfml-adobe,1.24ms,5.23ms,45.97ms,1020528,1697082891,1697082906,,,,,
cfml-adobe,1.67ms,6.13ms,45.09ms,1754219,1697082908,1697082923,,,,,
cfml-adobe,2.18ms,7.10ms,55.12ms,2052663,1697082925,1697082940,,,,,
cfml-adobe,2.89ms,8.07ms,69.68ms,2155897,1697082942,1697082957,,,,,
cfml-adobe,5.46ms,11.27ms,114.49ms,2124865,1697082959,1697082975,,,,,
cfml-adobe,9.92ms,17.42ms,220.09ms,2150630,1697082977,1697082992,,,,,
cherrypy-py3,69.73ms,23.24ms,251.54ms,3455,1697083859,1697083874,,,,,
cherrypy-py3,135.08ms,110.26ms,525.07ms,3459,1697083876,1697083891,,,,,
cherrypy-py3,194.76ms,230.61ms,2.19s,3490,1697083893,1697083908,,,,,
cherrypy-py3,292.82ms,690.90ms,7.55s,3475,1697083910,1697083925,,,,,
cherrypy-py3,250.03ms,628.91ms,7.85s,3484,1697083927,1697083942,0.0,2.0,0.0,0.0,
cherrypy-py3,224.40ms,487.76ms,7.73s,3457,1697083944,1697083960,0.0,1.0,0.0,0.0,
chi,142.26us,82.37us,2.65ms,1733627,1697084368,1697084383,,,,,
chi,179.03us,177.16us,8.36ms,2576355,1697084385,1697084400,,,,,
chi,7.71ms,25.01ms,154.32ms,2722349,1697084402,1697084417,,,,,
chi,12.65ms,35.88ms,225.31ms,2697039,1697084419,1697084434,,,,,
chi,19.12ms,46.31ms,281.56ms,2757215,1697084436,1697084451,,,,,
chi,23.82ms,52.11ms,298.20ms,2772416,1697084453,1697084468,,,,,
chi-gojay,173.54us,112.62us,3.00ms,1453539,1697085276,1697085291,,,,,
chi-gojay,161.79us,145.27us,5.76ms,2833716,1697085293,1697085308,,,,,
chi-gojay,252.72us,315.38us,7.85ms,4457292,1697085310,1697085326,,,,,
chi-gojay,476.96us,567.95us,11.40ms,4945014,1697085328,1697085343,,,,,
chi-gojay,0.95ms,1.11ms,24.07ms,5667392,1697085345,1697085360,,,,,
chi-gojay,1.80ms,2.27ms,51.67ms,6197204,1697085362,1697085377,,,,,
chi-gojay-prefork,144.71us,42.54us,2.12ms,1617142,1697085911,1697085926,,,,,
chi-gojay-prefork,124.10us,67.38us,6.37ms,3410706,1697085928,1697085943,,,,,
chi-gojay-prefork,233.03us,460.95us,16.28ms,4842067,1697085945,1697085960,,,,,
chi-gojay-prefork,653.99us,1.19ms,21.67ms,5827643,1697085962,1697085977,,,,,
chi-gojay-prefork,1.97ms,3.14ms,46.76ms,6586861,1697085979,1697085994,,,,,
chi-gojay-prefork,3.87ms,6.03ms,110.44ms,6726238,1697085996,1697086012,,,,,
chi-prefork,121.81us,94.36us,11.04ms,1948509,1697086436,1697086451,,,,,
chi-prefork,2.18ms,10.03ms,87.54ms,2711981,1697086453,1697086468,,,,,
chi-prefork,22.84ms,55.70ms,295.79ms,2757715,1697086470,1697086485,,,,,
chi-prefork,32.50ms,72.39ms,351.45ms,2773912,1697086487,1697086502,,,,,
chi-prefork,47.98ms,94.32ms,446.97ms,2772644,1697086504,1697086519,,,,,
chi-prefork,50.31ms,94.24ms,435.36ms,2796281,1697086521,1697086536,,,,,
chi-scratch,141.64us,80.64us,2.30ms,1736095,1697087238,1697087253,,,,,
chi-scratch,188.56us,229.48us,8.36ms,2556629,1697087255,1697087270,,,,,
chi-scratch,8.69ms,27.49ms,174.24ms,2702059,1697087272,1697087287,,,,,
chi-scratch,11.50ms,33.08ms,187.53ms,2761977,1697087289,1697087304,,,,,
chi-scratch,19.24ms,46.40ms,259.83ms,2770399,1697087306,1697087321,,,,,
